,company_id,preview,review,date,rating,likes
965,entertainment/netflix,"I love Netflix, first of all it is very low priced! We are a family with 7 users ranging from age 1-59 and we can always find something to watch. I like how it makes suggestions by your viewing and is always adding new shows. I highly recommend Netflix.","I love Netflix, first of all it is very low priced! We are a family with 7 users ranging from age 1-59 and we can always find something to watch. I like how it makes suggestions by your viewing and is always adding new shows. I highly recommend Netflix.",2017-09-25,5,0
966,entertainment/netflix,I would like to see more current shows on Netflix. More original light hearted that the whole family can experience not romance shows. Clean shows that are of good nature. Enough cop killing people chopping movies.,I would like to see more current shows on Netflix. More original light hearted that the whole family can experience not romance shows. Clean shows that are of good nature. Enough cop killing people chopping movies.,2017-09-25,5,0
967,entertainment/netflix,The ordering and return procedures are very simple. We usually receive the disc in a few days. The only negative is that the discs are not always in tip top condition and need to be cleaned. We do not do streaming.,The ordering and return procedures are very simple. We usually receive the disc in a few days. The only negative is that the discs are not always in tip top condition and need to be cleaned. We do not do streaming.,2017-09-25,5,0
968,entertainment/netflix,"I would like to see more movies that are shown in cinemas. There are very few. They have many Netflix made series but I prefer recent movies. Also, BBC selections and series should be increased where they have many foreign dramas.","I would like to see more movies that are shown in cinemas. There are very few. They have many Netflix made series but I prefer recent movies. Also, BBC selections and series should be increased where they have many foreign dramas.",2017-09-24,4,0
969,entertainment/netflix,"I have been a loyal Netflix user for at least 3 years now and I am very happy with their service. I am able to download some of the shows and movies I like so I can watch them when I don't have access to Wi-Fi, Hulu doesn't offer this service. In additio","I have been a loyal Netflix user for at least 3 years now and I am very happy with their service. I am able to download some of the shows and movies I like so I can watch them when I don't have access to Wi-Fi, Hulu doesn't offer this service. In addition to having some of my favorite shows and movies, I have come to love their original programming as well. My kids also love their selection of kids shows and movies. Netflix is the best by far!",2017-09-24,4,0
970,entertainment/netflix,"We really like Netflix, especially for a series we miss but often when we are looking for a particular movie, Netflix doesn't have it. I also don't like how long it takes to reload when you've backed up or when you paused.","We really like Netflix, especially for a series we miss but often when we are looking for a particular movie, Netflix doesn't have it. I also don't like how long it takes to reload when you've backed up or when you paused.",2017-09-24,4,0
971,entertainment/netflix,"The streaming is older movies and tv. The DVDs get ""lost"" in the mail or never show up. The extra cost for DVDs is a waste. Their customer service treats you like a thief when you tell them you either never received or already sent it back.","The streaming is older movies and tv. The DVDs get ""lost"" in the mail or never show up. The extra cost for DVDs is a waste. Their customer service treats you like a thief when you tell them you either never received or already sent it back.",2017-09-24,2,2 
972,entertainment/netflix,"I love Netflix, because they have a variety of movies. The steaming of the movies could be little better on a whole. When you are watching a movie late at night like around 1:30 or 2:00 p.m. a message will appear stating, ""Are you still there, Yes or No?","I love Netflix, because they have a variety of movies. The steaming of the movies could be little better on a whole. When you are watching a movie late at night like around 1:30 or 2:00 p.m. a message will appear stating, ""Are you still there, Yes or No?"" They could cut this message I think. But like I said, I love Netflix. I hope Netflix will keep their prices low. No more increases for a while.",2017-09-24,4,0
973,entertainment/netflix,It is great for binge watching a season of a series. Love watching the BBC generated shows. Also the US generated shows without the commercials are a pleasure to watch. The best part is to be able to watch anywhere where there is an good internet connect,"It is great for binge watching a season of a series. Love watching the BBC generated shows. Also the US generated shows without the commercials are a pleasure to watch. The best part is to be able to watch anywhere where there is an good internet connection on any device. Phone, Pad, TV (Smart or through Chrome).",2017-09-24,4,0
974,entertainment/netflix,"With Netflix it has made a middle class family meet their needs in todays world. Comcast is necessary, but is so expensive. We need more companies like yours.","With Netflix it has made a middle class family meet their needs in todays world. Comcast is necessary, but is so expensive. We need more companies like yours.",2017-09-23,5,0
975,entertainment/netflix,"I quit using Netflix because they were slow in releasing the newest movies. I could get the newest released movies at Redbox immediately or buy them in the store. Plus, I felt like my the movies they showed on my main page didn't show all the movies that","I quit using Netflix because they were slow in releasing the newest movies. I could get the newest released movies at Redbox immediately or buy them in the store. Plus, I felt like my the movies they showed on my main page didn't show all the movies that were available. They picked and chose for me it seemed. It's cheaper to use Redbox.",2017-09-23,3,0
976,entertainment/netflix,"Netflix has a good cross-section of TV shows, documentaries and movies for every age plus excellent Netflix originals. It is the one streaming channel that I always keep due to its great variety of programming.","Netflix has a good cross-section of TV shows, documentaries and movies for every age plus excellent Netflix originals. It is the one streaming channel that I always keep due to its great variety of programming.",2017-09-23,5,0
977,entertainment/netflix,"I LOVE Netflix! Can't imagine my life without it. There are many movie and television series to choose from. Very seldom have a problem but when I have, customer service has been wonderful. I have been a Netflix customer for about 6 years.","I LOVE Netflix! Can't imagine my life without it. There are many movie and television series to choose from. Very seldom have a problem but when I have, customer service has been wonderful. I have been a Netflix customer for about 6 years.",2017-09-23,5,0
978,entertainment/netflix,"There are just a few odd movies that I would like to watch that are not available. Like Wild Hogs, Mamma Mia, My Big Fat Greek Wedding. And it would be cool if I could stream Big Bang Theory, or Fox News.","There are just a few odd movies that I would like to watch that are not available. Like Wild Hogs, Mamma Mia, My Big Fat Greek Wedding. And it would be cool if I could stream Big Bang Theory, or Fox News.",2017-09-23,5,0
979,entertainment/netflix,Netflix provides fairly streamlined service to where you don't ever notice a hiccup. As far as minor viewing is concerned there should be more parental controls and alerts that parents should be made aware when Netflix knows there is a family setup with ,Netflix provides fairly streamlined service to where you don't ever notice a hiccup. As far as minor viewing is concerned there should be more parental controls and alerts that parents should be made aware when Netflix knows there is a family setup with minors in the home. Text alerts or emails with a weekly recap in viewing times and shows would be a nice to have. Not all parents or adult subscribers may not understand or realize there is technology behind viewing controls and parameters with their subscription.,2017-09-23,4,0
980,entertainment/netflix,I love Netflix because it have a lot of movies to watch. And the bill are really cheap. I dont have problem with it. I am so happy that they made this!,I love Netflix because it have a lot of movies to watch. And the bill are really cheap. I dont have problem with it. I am so happy that they made this!,2017-09-22,5,0
981,entertainment/netflix,"Netflix produced movies so well-done and enjoyable. I watch Netflix every day and it seems I have seen everything. As soon as something new is released I watch it. I need to pace myself, especially on the series.","Netflix produced movies so well-done and enjoyable. I watch Netflix every day and it seems I have seen everything. As soon as something new is released I watch it. I need to pace myself, especially on the series.",2017-09-22,5,0
982,entertainment/netflix,"I am not much a TV person, but when I choose to watch something I am very selective. It must be not just entertaining but educational and informative. Netflix has a variety of categories which allows me to select what I want to watch without any pressure","I am not much a TV person, but when I choose to watch something I am very selective. It must be not just entertaining but educational and informative. Netflix has a variety of categories which allows me to select what I want to watch without any pressure.",2017-09-22,5,0
983,entertainment/netflix,"I've had great experiences so far with Netflix, no streaming issues and a good selection of things to watch. I find it more reliable than other streaming services. The only issue I have is how long it takes to load up but it maybe my internet provider’s ","I've had great experiences so far with Netflix, no streaming issues and a good selection of things to watch. I find it more reliable than other streaming services. The only issue I have is how long it takes to load up but it maybe my internet provider’s problem not theirs.",2017-09-22,4,0
984,entertainment/netflix,"Netflix is very easy to use and every member of the family uses Netflix. Truly a good entertainment option. Original programming is very good, too. Very happy to have Netflix.","Netflix is very easy to use and every member of the family uses Netflix. Truly a good entertainment option. Original programming is very good, too. Very happy to have Netflix.",2017-09-22,4,0
985,entertainment/netflix,"Netflix was/is an outstanding experience with great product quality and reasonable pricing. It was a quality experience of outstanding content, understood by its patrons.","Netflix was/is an outstanding experience with great product quality and reasonable pricing. It was a quality experience of outstanding content, understood by its patrons.",2017-09-22,5,0
986,entertainment/netflix,"We share the Netflix account with our daughter. The only problem we have run into is if she is streaming (in Denver) and we are doing the same in SC, we won't be able to see the movie because it keeps stopping to reboot.","We share the Netflix account with our daughter. The only problem we have run into is if she is streaming (in Denver) and we are doing the same in SC, we won't be able to see the movie because it keeps stopping to reboot.",2017-09-21,4,0
987,entertainment/netflix,I really feel like Netflix doesn't offer new movies. They always try to pass off old movies as new releases and recently added movies are usually very old. I may not use them ever again nor will I recommend their service to anyone.,I really feel like Netflix doesn't offer new movies. They always try to pass off old movies as new releases and recently added movies are usually very old. I may not use them ever again nor will I recommend their service to anyone.,2017-09-21,2,2 
988,entertainment/netflix,I wish they had more TV shows and movies. I also like more British mysteries. Their Netflix movies are enjoyable. By the end of the month I've watched everything of interest.,I wish they had more TV shows and movies. I also like more British mysteries. Their Netflix movies are enjoyable. By the end of the month I've watched everything of interest.,2017-09-21,5,0
989,entertainment/netflix,"I absolutely love Netflix. There is a wide variety of programs to choose from. TV, movies British, American, Australian among many others. You can watch as much or as little of a series and switch over to another series, then come back to the first serie","I absolutely love Netflix. There is a wide variety of programs to choose from. TV, movies British, American, Australian among many others. You can watch as much or as little of a series and switch over to another series, then come back to the first series and it will allow you to begin where you left off. You do not have to search for where you were. Love it!",2017-09-21,5,0
990,entertainment/netflix,Netflix is a great company. It is one of my favorite place where you can watch movies and television shows. I appreciate Netflix very much.,Netflix is a great company. It is one of my favorite place where you can watch movies and television shows. I appreciate Netflix very much.,2017-09-21,5,0
991,entertainment/netflix,"Finally a streaming app that actually carries shows I like. Plus my son can watch Animes to his heart's content. He's happy, I'm happy. I personally watched the old Twin Peaks series in preparation for Twin Peaks Return.","Finally a streaming app that actually carries shows I like. Plus my son can watch Animes to his heart's content. He's happy, I'm happy. I personally watched the old Twin Peaks series in preparation for Twin Peaks Return.",2017-09-21,5,0
992,entertainment/netflix,We watch Netflix all the time and we love it. We don't have cable or satellite so we depend on Netflix for our viewing entertainment and it not let us down yet.,We watch Netflix all the time and we love it. We don't have cable or satellite so we depend on Netflix for our viewing entertainment and it not let us down yet.,2017-09-20,4,0
993,entertainment/netflix,I'm a Netflix binge watcher. Why watch TV when you can Netflix binge? We have been on Netflix for several years and can't recall life without it.,I'm a Netflix binge watcher. Why watch TV when you can Netflix binge? We have been on Netflix for several years and can't recall life without it.,2017-09-20,5,0
994,entertainment/netflix,"Sometimes I can find so many choices and other times nothing much that is recent. Overall, it's convenient and movies are rated so that helps make the selections easy.","Sometimes I can find so many choices and other times nothing much that is recent. Overall, it's convenient and movies are rated so that helps make the selections easy.",2017-09-20,4,0
995,entertainment/netflix,"Re: DVD rental, I returned DVD in about two days or so for a while, I suddenly did not receive a DVD. They kept on telling me ""we shipped!"". Ultimately, I did not receive any DVD for 16 days, half a month. Also, I received two physically cracked/broken D","Re: DVD rental, I returned DVD in about two days or so for a while, I suddenly did not receive a DVD. They kept on telling me ""we shipped!"". Ultimately, I did not receive any DVD for 16 days, half a month. Also, I received two physically cracked/broken DVDs. Not crazy about Netflix service, but there's no alternative to beat their variety and monthly fee.",2017-09-20,2,2 
996,entertainment/netflix,"I started out with mail order only, then upgraded to streaming with discs also. Then I went to streaming only. It help take the place of cable. Thanks.","I started out with mail order only, then upgraded to streaming with discs also. Then I went to streaming only. It help take the place of cable. Thanks.",2017-09-20,4,0
997,entertainment/netflix,My experience is very good and if someone go into my account without my permission. They alert me and let me know what time and date. And they have some pretty good movies and the screening is pretty good. They just have everything and I don't have probl,My experience is very good and if someone go into my account without my permission. They alert me and let me know what time and date. And they have some pretty good movies and the screening is pretty good. They just have everything and I don't have problems with it.,2017-09-20,5,0
998,entertainment/netflix,"Netflix is the best. When you can't find anything on regular cable TV, you can always find something excellent on Netflix. What every mood you are in, you can find something to watch. There are times I watch Netflix for the whole day, instead of cable TV","Netflix is the best. When you can't find anything on regular cable TV, you can always find something excellent on Netflix. What every mood you are in, you can find something to watch. There are times I watch Netflix for the whole day, instead of cable TV.",2017-09-20,5,0
999,entertainment/netflix,"Netflix offers a great selection of new and old movies along with their original shows! You can't beat the price and it's portable, no matter where I am I can watch anything and it even starts up where I left off!","Netflix offers a great selection of new and old movies along with their original shows! You can't beat the price and it's portable, no matter where I am I can watch anything and it even starts up where I left off!",2017-09-19,5,0
1000,entertainment/netflix,"I think Netflix is decent for the price. However, most the shows are rather immature. The movies never change either. As long as I have kid controls on it pretty good for my 12 year old.","I think Netflix is decent for the price. However, most the shows are rather immature. The movies never change either. As long as I have kid controls on it pretty good for my 12 year old.",2017-09-19,3,0
1001,entertainment/netflix,Netflix doesn't have any commercials like other companies and it's reasonably priced to the consumer. Their customer support is helpful and friendly and guide you through each step of the troubleshooting you may encounter with the streaming.,Netflix doesn't have any commercials like other companies and it's reasonably priced to the consumer. Their customer support is helpful and friendly and guide you through each step of the troubleshooting you may encounter with the streaming.,2017-09-19,5,0
1002,entertainment/netflix,"We enjoy Netflix. We like the layout, the ease of use, the ability to watch older tv series, older movies, especially, House of Cards, Bloodline, and many other original series.","We enjoy Netflix. We like the layout, the ease of use, the ability to watch older tv series, older movies, especially, House of Cards, Bloodline, and many other original series.",2017-09-19,5,0
1003,entertainment/netflix,"Wonderful to be able to view quality tv with no commercials on Netflix. Most shows are so well produced that you really get into the story, actors in the character portrayals are very good.","Wonderful to be able to view quality tv with no commercials on Netflix. Most shows are so well produced that you really get into the story, actors in the character portrayals are very good.",2017-09-19,5,0
1004,entertainment/netflix,I like the movies of U.K. And Netflix has some good ones. Never had any trouble receiving Netflix on DSL and now on Fiber optics. I recommend the HD option for a buck more.,I like the movies of U.K. And Netflix has some good ones. Never had any trouble receiving Netflix on DSL and now on Fiber optics. I recommend the HD option for a buck more.,2017-09-19,5,0
1005,entertainment/netflix,"Netflix really is a great bargain. As a cord-cutter, the amount of movies, television and original content cannot be matched. Sometimes the stream can become pixelated or the sound & picture fall out of sync, but that's usually temporary.","Netflix really is a great bargain. As a cord-cutter, the amount of movies, television and original content cannot be matched. Sometimes the stream can become pixelated or the sound & picture fall out of sync, but that's usually temporary.",2017-09-18,4,0
1006,entertainment/netflix,"I share with my son, and the cost works for us as we are semi retired, and the cost of tv now is so expensive. I recommend Netflix. Shows I missed or had heard of I watch now and series which I always wanted to watch I can now watch. Makes a Great Movie ","I share with my son, and the cost works for us as we are semi retired, and the cost of tv now is so expensive. I recommend Netflix. Shows I missed or had heard of I watch now and series which I always wanted to watch I can now watch. Makes a Great Movie night.",2017-09-18,4,0
1007,entertainment/netflix,"We've subscribed to Netflix since the days before streaming and the service has continued to improve year over year. I love the new profiles (my kids have taste that totally screws up my curated recommendations! :) ), the streaming is phenomenal and now ","We've subscribed to Netflix since the days before streaming and the service has continued to improve year over year. I love the new profiles (my kids have taste that totally screws up my curated recommendations! :) ), the streaming is phenomenal and now with a Roku cable is obsolete.",2017-09-18,5,0
1008,entertainment/netflix,I only watch Netflix for the movies and I'm not that impressed. Most of the movies you have for rent are either in foreign language or not a very good selection.,I only watch Netflix for the movies and I'm not that impressed. Most of the movies you have for rent are either in foreign language or not a very good selection.,2017-09-18,4,0
1009,entertainment/netflix,We have subscribed to Netflix for quite a while now. We watch a variety of movies and series every night. We have Comcast Cable only for the internet. We do not watch network TV since we are able to stream with Netflix. It is a good value. We are so glad,We have subscribed to Netflix for quite a while now. We watch a variety of movies and series every night. We have Comcast Cable only for the internet. We do not watch network TV since we are able to stream with Netflix. It is a good value. We are so glad we decided to give it a try. Satisfied customers. Highly recommend it to family and friends.,2017-09-18,5,0
1010,entertainment/netflix,I have had Netflix for years now. I only use the streaming service. There has been an increase of viewing options over the years. I like to binge watch my shows without commercials and Netflix makes it great.,I have had Netflix for years now. I only use the streaming service. There has been an increase of viewing options over the years. I like to binge watch my shows without commercials and Netflix makes it great.,2017-09-18,4,0
1011,entertainment/netflix,"It's great because they keep track of what I like and they suggest others series similar to what I have in my watching list, and I also get notifications when the new seasons are out in my shows, it's amazing! I love it.","It's great because they keep track of what I like and they suggest others series similar to what I have in my watching list, and I also get notifications when the new seasons are out in my shows, it's amazing! I love it.",2017-09-17,5,0
1012,entertainment/netflix,We love that we can watch anything we want at any time on Netflix! I love documentaries and I can get tons of those! Also tons of kids movies and shows that we don't have to pay for!,We love that we can watch anything we want at any time on Netflix! I love documentaries and I can get tons of those! Also tons of kids movies and shows that we don't have to pay for!,2017-09-17,5,0
1013,entertainment/netflix,"Love the movies we have seen, but wish there were more choices of foreign films. I used to get the DVDs by mail and seems like there was more choice available.","Love the movies we have seen, but wish there were more choices of foreign films. I used to get the DVDs by mail and seems like there was more choice available.",2017-09-17,5,0
1014,entertainment/netflix,"In terms of my own personal tastes, the selection of movies available on Netflix wasn't as vast as I'd hoped for after I'd signed up. As a Canadian viewer, our selection up here in the Great White North isn't as good as a viewer resident in the US gets.","In terms of my own personal tastes, the selection of movies available on Netflix wasn't as vast as I'd hoped for after I'd signed up. As a Canadian viewer, our selection up here in the Great White North isn't as good as a viewer resident in the US gets.",2017-09-17,4,0
1015,entertainment/netflix,"My subscription dealings with Netflix have been great. I will say, that in a few situations, I've had to request a manager, because I was not satisfied with the representative handling my particular situation, and each time the manager handled my situati","My subscription dealings with Netflix have been great. I will say, that in a few situations, I've had to request a manager, because I was not satisfied with the representative handling my particular situation, and each time the manager handled my situation to my satisfaction, and for those reasons and more, Netflix has my continued business for years to come.",2017-09-17,5,0
1016,entertainment/netflix,"There are alot of programs, movies and series to watch. You can binge, or it keeps track of where you left off watching. They make suggestions based on what you watch and let you know when there are new episodes. We have had our Roku with Netflix for abo","There are alot of programs, movies and series to watch. You can binge, or it keeps track of where you left off watching. They make suggestions based on what you watch and let you know when there are new episodes. We have had our Roku with Netflix for about 8 years now and it is the best thing we ever bought. As we have never had cable or dish, it gets us through the times when everything on network tv is reruns. And the price is fairly reasonable.",2017-09-17,5,0
1017,entertainment/netflix,"I sometimes wish it had better search capabilities, so I could find more choices when I don't know the whole real title. And more warning when items are to disappear.","I sometimes wish it had better search capabilities, so I could find more choices when I don't know the whole real title. And more warning when items are to disappear.",2017-09-16,4,0
1018,entertainment/netflix,An excellent option to cable programming. I enjoy the many options for both myself and my grandchildren. The price is reasonable for the number of choices and the type of programming available.,An excellent option to cable programming. I enjoy the many options for both myself and my grandchildren. The price is reasonable for the number of choices and the type of programming available.,2017-09-16,4,0
1019,entertainment/netflix,I rarely look at Netflix because the streaming is horrible. When you want to look at a show during prime time - it freezes up or Netflix constantly send messages to end the show. I have seen that they shorten popular TV shows - combining episodes. I keep,"I rarely look at Netflix because the streaming is horrible. When you want to look at a show during prime time - it freezes up or Netflix constantly send messages to end the show. I have seen that they shorten popular TV shows - combining episodes. I keep the services, because my children loves it. The price is OK - just cannot look at popular shows at a prime time.",2017-09-16,3,0
1020,entertainment/netflix,"It is good if you want to see movies released in the last few years and don't want to go to the theatres. It gives me the flexibility to choose the movies I like and have to view at my leisure. I also like the streaming. Unfortunately, most are not avail","It is good if you want to see movies released in the last few years and don't want to go to the theatres. It gives me the flexibility to choose the movies I like and have to view at my leisure. I also like the streaming. Unfortunately, most are not available for streaming.",2017-09-16,4,0
1021,entertainment/netflix,Programming is older and therefore viewing options are limited for people who watch a lot of cinema. Newer movies would be helpful. Options are somewhat pricey for HD options.,Programming is older and therefore viewing options are limited for people who watch a lot of cinema. Newer movies would be helpful. Options are somewhat pricey for HD options.,2017-09-16,2,0
1022,entertainment/netflix,Netflix mostly doesn't have great collections and once a title is watched it only shows related titles and very few others. I may have watched a drama movie one night but that doesn't mean I only watch those. If I search any title all it shows are simila,"Netflix mostly doesn't have great collections and once a title is watched it only shows related titles and very few others. I may have watched a drama movie one night but that doesn't mean I only watch those. If I search any title all it shows are similar movies and mostly I end up not watching anything. Also, the recent rating system introduced is very confusing. The previous star rating system was much better.",2017-09-16,3,0
1023,entertainment/netflix,"I've subscribed to Netflix since late 2015 on my Apple TV. I can always find a program to watch especially their documentaries which are Outstanding. One complaint: No expiration dates given for shows.
Read full review","I've subscribed to Netflix since late 2015 on my Apple TV. I can always find a program to watch especially their documentaries which are Outstanding. One complaint: No expiration dates given for shows.
Read full review",2017-09-15,4,0
1024,entertainment/netflix,I love the service to date and have had no problems using it in multiple devices. My only concern is with some of their programming. I would love to see more variety of movies and Tv. I look at Netflix as a place to rent movies and I should see more choi,I love the service to date and have had no problems using it in multiple devices. My only concern is with some of their programming. I would love to see more variety of movies and Tv. I look at Netflix as a place to rent movies and I should see more choices. Otherwise it's a great services.,2017-09-15,5,0
1025,entertainment/netflix,Netflix is awesome as they picked some shows I really like to watch but network dropped. The new Fuller House is such a great show like Full House. My grandson and I always watch them together and now we do again.,Netflix is awesome as they picked some shows I really like to watch but network dropped. The new Fuller House is such a great show like Full House. My grandson and I always watch them together and now we do again.,2017-09-15,5,0
1026,entertainment/netflix,I barely watch live tv anymore as I only watch in evenings and Netflix has much better programming. However we have a little trouble streaming 2 different programs at once in different rooms.,I barely watch live tv anymore as I only watch in evenings and Netflix has much better programming. However we have a little trouble streaming 2 different programs at once in different rooms.,2017-09-15,5,0
1027,entertainment/netflix,Netflix is my most often used movie source. Downsides are that the categories are too coarse. The number of available movies suggests a much more sophisticated filter to offer a closer fit to what you want. A Pandora like matching your taste to the sugge,Netflix is my most often used movie source. Downsides are that the categories are too coarse. The number of available movies suggests a much more sophisticated filter to offer a closer fit to what you want. A Pandora like matching your taste to the suggested movies is appropriate for such a fine service. The new thumbs up vs numeric scoring seems to have deteriorated once excellent matches for viewing taste.,2017-09-15,4,0
1028,entertainment/netflix,"I love Netflix and I have never had any issues at all. I have used Netflix for years and have seen many changes. The only slight negative, is that you only get one screen and have to pay extra for more. I would like to at least have 2 screen options with","I love Netflix and I have never had any issues at all. I have used Netflix for years and have seen many changes. The only slight negative, is that you only get one screen and have to pay extra for more. I would like to at least have 2 screen options with my subscription.",2017-09-15,5,0
1029,entertainment/netflix,Needs more variety. Newer movies and classic movies. There's just not enough to choose from. There are so many movies out there. They can do a better job of bringing them to the customers.,Needs more variety. Newer movies and classic movies. There's just not enough to choose from. There are so many movies out there. They can do a better job of bringing them to the customers.,2017-09-15,4,0
1030,entertainment/netflix,"The service is fine. DVD selection getting thinner. Lots of ""B"" or less streaming. Their original content, though fine, is just turning them into another pay TV channel.","The service is fine. DVD selection getting thinner. Lots of ""B"" or less streaming. Their original content, though fine, is just turning them into another pay TV channel.",2017-09-15,4,0
1031,entertainment/netflix,"Netflix is a great, low cost option for viewing shows, including their own original series. Downsides are that there is not a lot of variety and current seasons are not available.","Netflix is a great, low cost option for viewing shows, including their own original series. Downsides are that there is not a lot of variety and current seasons are not available.",2017-09-15,4,0
1032,entertainment/netflix,"I love Netflix but they could use more new movies and shows. Besides that, it has a lot of my favorite shows and I have found some really cool movies on there that I've never heard of before.","I love Netflix but they could use more new movies and shows. Besides that, it has a lot of my favorite shows and I have found some really cool movies on there that I've never heard of before.",2017-09-15,5,0
1033,entertainment/netflix,"I have loved streaming with Netflix, you cant get everything you want from any one service, but I love the shows and movies, esp. The series with grownup actors, like Grace and Frankie, Unbreakable Kimmy Schmidt, and House of Cards, plus the foreign movi","I have loved streaming with Netflix, you cant get everything you want from any one service, but I love the shows and movies, esp. The series with grownup actors, like Grace and Frankie, Unbreakable Kimmy Schmidt, and House of Cards, plus the foreign movie selection on Netflix is great!",2017-09-15,4,0
1034,entertainment/netflix,"Netflix is simply top notch, quality and content-wise. Now they even offer a good bit of 4k content. Also, pricing seems very fair for what they have on offer.","Netflix is simply top notch, quality and content-wise. Now they even offer a good bit of 4k content. Also, pricing seems very fair for what they have on offer.",2017-09-15,5,0
1035,entertainment/netflix,"I am new to Netflix and have not had any problems except one, that is on certain movies there's a blue line that runs through the movie at certain times. I noticed it only happens when I watch animated movies. That's the only thing I have found to be a p","I am new to Netflix and have not had any problems except one, that is on certain movies there's a blue line that runs through the movie at certain times. I noticed it only happens when I watch animated movies. That's the only thing I have found to be a problem with my service. I get notification when they are going to bill my credit card and I have never been overcharged.",2017-09-15,5,0
1036,entertainment/netflix,"Most of the time I am completely happy with Netflix. For 2 weeks I could go to a movie and it would play for 1 minute and then go back to my homepage. Back to working as it's supposed to. Also when is Season 8, 9 & 10 of Murdoch Mysteries going to be on ","Most of the time I am completely happy with Netflix. For 2 weeks I could go to a movie and it would play for 1 minute and then go back to my homepage. Back to working as it's supposed to. Also when is Season 8, 9 & 10 of Murdoch Mysteries going to be on Netflix?",2017-09-14,5,0
1037,entertainment/netflix,Netflix in Canada has no ability to load the movies USA markets can without a proxy or spoofed IP address. Having access to everything on Netflix would be awesome but probably never going to happen due to broadcast laws for regions.,Netflix in Canada has no ability to load the movies USA markets can without a proxy or spoofed IP address. Having access to everything on Netflix would be awesome but probably never going to happen due to broadcast laws for regions.,2017-09-14,4,0
1038,entertainment/netflix,"Netflix makes me believe that I can cut the cable and still have plenty to watch. Past seasons of popular TV shows are available, as are a wide variety of EXCELLENT original programming.","Netflix makes me believe that I can cut the cable and still have plenty to watch. Past seasons of popular TV shows are available, as are a wide variety of EXCELLENT original programming.",2017-09-14,5,0
1039,entertainment/netflix,Loading time for movies is the worst of this service! Also sometimes in the middle of a movie stop and there is lapse time. Also more restriction on children profiles and allow more secure movies for kids to display.,Loading time for movies is the worst of this service! Also sometimes in the middle of a movie stop and there is lapse time. Also more restriction on children profiles and allow more secure movies for kids to display.,2017-09-14,2,0
1040,entertainment/netflix,We are newbies to Netflix but have enjoyed being able to watch some series that we did not get to see before. Especially enjoying the great selection of movies! And my husband loves watching the old episodes of series he watched many years ago. I am gett,We are newbies to Netflix but have enjoyed being able to watch some series that we did not get to see before. Especially enjoying the great selection of movies! And my husband loves watching the old episodes of series he watched many years ago. I am getting caught up on Gilmore Girls! We had a bit of a learning curve but finally caught on and find it quite easy to navigate now.,2017-09-14,4,0
1041,entertainment/netflix,"There could be a better option of high rated movies and TV, there are time where I won't watch anything on Netflix because of the lack of options. It could be a little less too.","There could be a better option of high rated movies and TV, there are time where I won't watch anything on Netflix because of the lack of options. It could be a little less too.",2017-09-14,5,0
1042,entertainment/netflix,"They have a variety of shows, movies and series. I love the fact that now you can watch shows on your phone and/or tablet without using your wifi. That is a plus right there.","They have a variety of shows, movies and series. I love the fact that now you can watch shows on your phone and/or tablet without using your wifi. That is a plus right there.",2017-09-14,5,0
1043,entertainment/netflix,The more recently released movies are not able to be streamed. The variety available of tv shows and older movies is very good. I still feel it is a good value.,The more recently released movies are not able to be streamed. The variety available of tv shows and older movies is very good. I still feel it is a good value.,2017-09-14,4,0
1044,entertainment/netflix,"I watch it mostly for the movies. I especially like dramas and relevant documentaries. It's easy to navigate and the reception is great. I like their original series, but I wish there were more current box office movies available.","I watch it mostly for the movies. I especially like dramas and relevant documentaries. It's easy to navigate and the reception is great. I like their original series, but I wish there were more current box office movies available.",2017-09-14,5,0
1045,entertainment/netflix,I like the star evaluation in the Netflix description. I also have Amazon but think Netflix offers a better service. I also like the movie selections that seem better than other streaming videos.,I like the star evaluation in the Netflix description. I also have Amazon but think Netflix offers a better service. I also like the movie selections that seem better than other streaming videos.,2017-09-14,5,0
1046,entertainment/netflix,Netflix was first recommended to me by a home-schooling mom for the documentaries. Our entire family enjoys the variety of documentaries and other shows provided. Netflix can be addicting.,Netflix was first recommended to me by a home-schooling mom for the documentaries. Our entire family enjoys the variety of documentaries and other shows provided. Netflix can be addicting.,2017-09-14,5,0
1047,entertainment/netflix,"I like the variety of movies, the price a month is fair, I use to spend that much in just a few days at Redbox, this way I don't have to go pick them up. The new releases are a little high but if you wait they go down. Overall Netflix is a good deal. Tha","I like the variety of movies, the price a month is fair, I use to spend that much in just a few days at Redbox, this way I don't have to go pick them up. The new releases are a little high but if you wait they go down. Overall Netflix is a good deal. Thanks.",2017-09-14,5,0
1048,entertainment/netflix,"Many times I get a message to try back later, slow to get started. But the variety of movies pretty good. One month of movies is cheaper than 1 one movie at theaters. I can watch any hour of the night unless I can't get in.","Many times I get a message to try back later, slow to get started. But the variety of movies pretty good. One month of movies is cheaper than 1 one movie at theaters. I can watch any hour of the night unless I can't get in.",2017-09-14,4,0
1049,entertainment/netflix,I love it. You can get a lot of old and newer shows. I like the old sitcoms on it. The variety of movies gives you something for all tastes. The cost isn't too much for what you get.,I love it. You can get a lot of old and newer shows. I like the old sitcoms on it. The variety of movies gives you something for all tastes. The cost isn't too much for what you get.,2017-09-14,5,0
