,Index,DATE,REVIEW,RATING,Polarity,Subjectivity,Lemmas
261,262,2012-09-11 06:54:00,"REPAIR SERVICE - VERY BAD!

I purchased an HF 200 Camcorder 2 years ago for roughly $800. It is outisde of warranty, but Canon has a service center you can ship your product to for repairs. You would expect a Canon product to last more than 2 years, but nothing is made well anymore. With that said, recently the camera only operates when plugged into the wall, and the battery doesn't seem to hold a charge. When I called Canon tech support they told me that the battery or the camera could be defective, they wouldn't ber able to tell unless I sent it in. Internet search shows that replacement batteries range from $15-$90. After speaking to Canon I figured my best bet was to have them look at it and let me know what the issue was before I wasted $ on a new battery. A few days after I shipped my camera to Canon I received a letter from them stating I should pay $285 to have the camera restored to factory condition, however the letter does not tell me what is wwrong with the camera. Now, I ask you, would you take your car to a mechanic and give him $ BEFORE he even tells you whats wrong and provides an estimate for the specific job, or would you expect to pay him AFTER he at least gives you an assessment of the problem and perfoemed the job? When I called the 866 number on the letter after reading the letter I spoke to a supervisor at Canon who simply told me this was there procedure and the only option for their customers. So basically they take your $285 and THEN go ahead and look at the camera and figure out whats wrong. So if it happend to be that only the battery needed to be replaced, guess what, you just paid $285 for a battery. This is simply unaccepltable. I understand why they want the money before they do the repair, but atleast look at the camera and tell me what's WRONG first!! I paid the cost to ship the camara to them, the least they can do is look at it and give me a fair estimate for the work involved. I guess it goes to show you that Canon does NOT build their products to last, and the support provided to customers is in the realm of a 'used car lot'. If you want good products that will last stay away from Canon, they will not support you when you need them.",neg,0.008406986531986517,0.4803270803270803,"['repair', 'service', 'bad', 'purchase', 'hf', 'camcorder', 'year', 'ago', 'roughly', 'outisde', 'warranty', 'canon', 'service', 'center', 'ship', 'product', 'repair', 'would', 'expect', 'canon', 'product', 'last', 'morethan', 'year', 'nothing', 'make', 'well', 'anymore', 'say', 'recently', 'camera', 'operates', 'plug', 'wall', 'battery', 'seem', 'hold', 'charge', 'call', 'canon', 'techsupport', 'told', 'battery', 'camera', 'could', 'defective', 'would', 'ber', 'able', 'tell', 'unless', 'sent', 'internet', 'search', 'show', 'replacement', 'battery', 'range', 'speak', 'canon', 'figure', 'best', 'bet', 'look', 'let', 'know', 'issue', 'waste', 'new', 'battery', 'fewdays', 'ship', 'camera', 'canon', 'receive', 'letter', 'state', 'pay', 'camera', 'restore', 'factory', 'condition', 'however', 'letter', 'tell', 'wwrong', 'camera', 'ask', 'would', 'take', 'car', 'mechanic', 'give', 'even', 'tell', 'whats', 'wrong', 'provide', 'estimate', 'specific', 'job', 'would', 'expect', 'pay', 'least', 'give', 'assessment', 'problem', 'perfoemed', 'job', 'call', 'number', 'letter', 'reading', 'letter', 'spoke', 'supervisor', 'canon', 'simply', 'told', 'procedure', 'option', 'customer', 'basically', 'take', 'go', 'ahead', 'look', 'camera', 'figure', 'whats', 'wrong', 'happend', 'battery', 'need', 'replace', 'guess', 'paid', 'battery', 'simply', 'unaccepltable', 'understand', 'want', 'money', 'repair', 'atleast', 'look', 'camera', 'tell', 'wrong', 'first', 'paid', 'cost', 'ship', 'camara', 'least', 'look', 'give', 'fair', 'estimate', 'work', 'involve', 'guess', 'go', 'show', 'canon', 'build', 'product', 'last', 'support', 'provide', 'customer', 'realm', 'use', 'car', 'lot', 'want', 'good', 'product', 'last', 'stay', 'away', 'canon', 'support', 'need']"
262,263,2012-08-21 06:40:00,"iP4950 PIXMA inkjet printer. The model that preceded this was excellent. This one might well be excellent but the software (and almost non existant manual) regarding printing on CDs make the machine seem like it was made for a 5 year old. There is no opportunity to do any serious artwork. You are led like a child through 'theme' options like 'Birthday', 'Wedding' etc., plus annoying background options (the gingham one is particularly revolting) and fixed position for titles. Also it took control of all my printing, insisting in overriding my Konica Miolta colour laser printer. It is quite the most frustrating printer I have used in 35 years. Why do companies have to 'improve' things and make them 10 times worse?",neg,0.09333333333333335,0.63,"['pixma', 'inkjet', 'printer', 'model', 'precede', 'excellent', 'one', 'might', 'well', 'excellent', 'software', 'almost', 'non', 'existant', 'manual', 'regard', 'printing', 'cd', 'make', 'machine', 'seem', 'like', 'make', 'yearold', 'opportunity', 'serious', 'artwork', 'lead', 'like', 'child', 'theme', 'option', 'like', 'birthday', 'wedding', 'etc', 'plus', 'annoy', 'background', 'option', 'gingham', 'one', 'particularly', 'revolt', 'fix', 'position', 'title', 'also', 'take', 'control', 'printing', 'insist', 'override', 'konica', 'miolta', 'colour', 'laser', 'printer', 'quite', 'frustrate', 'printer', 'use', 'year', 'company', 'improve', 'thing', 'make', 'time', 'bad']"
263,264,2012-08-16 22:55:00,"I purchased a cannon powershot s100 unfortunately it had a lense motor failure at an important shoot inside a castle.
After a month in the serr=vice department,I phoned Cannon and they now want details of the camera.I will never buy another Cannon or recommend one.",neg,-0.13888888888888887,0.7666666666666666,"['purchase', 'cannon', 'powershot', 'unfortunately', 'lense', 'motor', 'failure', 'important', 'shoot', 'inside', 'castle', 'month', 'serrvice', 'department', 'phone', 'cannon', 'want', 'detail', 'camerai', 'never', 'buy', 'another', 'cannon', 'recommend', 'one']"
264,265,2012-07-22 23:31:00,"Coimbatoreans beware. There is no service centre for Canon at Coimbatore. The so called service centre is just a courier sent, which sends the camera to chennai Service Centre. Moreover they charge Rs.225 as inspection charges which will not be told in advance. They dont even accept the lapse. Very poor customer care centre at Coimbatore",neg,-0.52,0.78,"['coimbatoreans', 'beware', 'service', 'centre', 'canon', 'coimbatore', 'call', 'service', 'centre', 'courier', 'sent', 'sends', 'camera', 'chennai', 'service', 'centre', 'moreover', 'charge', 'inspection', 'charge', 'told', 'advance', 'dont', 'even', 'accept', 'lapse', 'poor', 'customer', 'care', 'centre', 'coimbatore']"
265,266,2012-07-13 05:40:00,"Bought PABX system. Big mistake paid up front, and now 3 months later, still struggling to get the system up and running. The only running we get is the run around from top management to consultants. We were promised heaven if we bought the system, and now all we get is HELL. Wonder who will compensate us for our losses.
S&S Training and Construction.
Martinha Steyn
Director",neg,0.125,0.4,"['bought', 'pabx', 'system', 'big', 'mistake', 'paid', 'front', 'month', 'later', 'still', 'struggle', 'system', 'run', 'run', 'run', 'around', 'top', 'management', 'consultant', 'promise', 'heaven', 'bought', 'system', 'hell', 'wonder', 'compensate', 'u', 'loss', 'training', 'construction', 'martinha', 'steyn', 'director']"
266,267,2012-06-26 00:00:00,"I have taken my Canon 1dMkII back to Canon 4 times in the last 6 months to get it repaired for the same problem.

They have now had it for 2 months - it took them over month and lots of chasing from my side before they even admitted there was a problem with it.

They don't even reply to my emails anymore.... (From the MD down to the technical manager and the local rep)",neg,-0.025925925925925932,0.09675925925925927,"['take', 'canon', 'back', 'canon', 'time', 'last', 'month', 'repair', 'problem', 'month', 'take', 'month', 'lot', 'chase', 'side', 'even', 'admit', 'problem', 'even', 'reply', 'email', 'anymore', 'md', 'technical', 'manager', 'local', 'rep']"
267,268,2012-06-13 09:35:00,"Canon Sucks! Spent $5000 on a commercial printer. It dumped over $1500 of UNUSED ink into the maintenance bin! Tech support said ""well then buy new ink"". I wrote a letter to the Headquarters in New York and the Representative said ""there is nothing we can do to help but I'm pretty sure you can find some good REBATES online for a new printer"". YOU'VE GOT TO BE KIDDING ME! And its not the first time Canon has given me the finger. IF YOU WANT TO BE TREATED POORLY...GET THE CREDIT CARD OUT AND START BUYING CANON!",neg,0.1730681818181818,0.45858585858585854,"['canon', 'suck', 'spent', 'commercial', 'printer', 'dumped', 'unused', 'ink', 'maintenance', 'bin', 'tech', 'support', 'say', 'well', 'buy', 'new', 'ink', 'write', 'letter', 'headquarters', 'new', 'york', 'representative', 'say', 'nothing', 'help', 'pretty', 'sure', 'find', 'good', 'rebate', 'online', 'new', 'printer', 've', 'get', 'kid', 'first', 'time', 'canon', 'give', 'finger', 'want', 'treat', 'poorly', 'credit', 'card', 'start', 'buying', 'canon']"
268,269,2012-04-30 16:13:00,"Back in late December of last year I purchased a Canon Pixma MX410 all-in-one printer/fax machine/scanner. Right from the get go the fax machine wasn't working properly, as it only transmitted about half the faxes that I sent. I called customer service who told me to send them a test fax. Being that fax happened to fall in the half that worked, they said there was nothing they could do until something concrete was determined to be wrong. I thought to myself 'fine, I'll just send whatever faxes I can, and I can still use the printer which was working properly'. Last week, the faxing function completely stopped working altogether, as the input feed stopped transmitting after I hit ""start"", where the machine started beeping and an orange warning light came on. I called customer service again. The agent put me on hold and never came back on the line. I call again and got another agent who then started going off on all tangents about how intricate the machine was and that if I was experiencing a problem, it had to be with my phone carrier. When I objected to what he was saying had anything to do with my problem, he became rude and kept persisting about how knowledgeable he was about phone carriers and that the problem I was experiencing had nothing to do with the machine itself. I wound up hanging up on the imbecile and decided not to pursue the matter further. The lesson here? STAY AWAY FROM CANON PRODUCTS AND THEIR LOUSY CUSTOMER SERVICE!!!",neg,-0.10319527116402116,0.4445767195767196,"['back', 'late', 'december', 'last', 'year', 'purchase', 'canon', 'pixma', 'allinone', 'printerfax', 'machinescanner', 'right', 'go', 'fax', 'machine', 'work', 'properly', 'transmit', 'half', 'fax', 'sent', 'call', 'customerservice', 'told', 'send', 'test', 'fax', 'fax', 'happen', 'fall', 'half', 'work', 'say', 'nothing', 'could', 'something', 'concrete', 'determine', 'wrong', 'thought', 'fine', 'll', 'send', 'whatever', 'fax', 'still', 'use', 'printer', 'work', 'properly', 'last', 'week', 'fax', 'function', 'completely', 'stoppedworking', 'altogether', 'input', 'feed', 'stop', 'transmit', 'hit', 'start', 'machine', 'start', 'beep', 'orange', 'warn', 'light', 'come', 'call', 'customerservice', 'agent', 'put', 'hold', 'never', 'come', 'back', 'line', 'call', 'get', 'another', 'agent', 'start', 'go', 'tangent', 'intricate', 'machine', 'experience', 'problem', 'phone', 'carrier', 'object', 'say', 'anything', 'problem', 'become', 'rude', 'kept', 'persist', 'knowledgeable', 'phone', 'carrier', 'problem', 'experience', 'nothing', 'machine', 'wound', 'hang', 'imbecile', 'decide', 'pursue', 'matter', 'lesson', 'stay', 'away', 'canon', 'product', 'lousy', 'customer', 'service']"
269,270,2012-04-22 13:29:00,"I contacted customer service today and was extremely disappointed with the customer service representative. She was very rude, distant, and not helpful at all. I have two Canon cameras and this is the first time I have contacted cust service-- I read an article by a Mark Sullivan that rated Canon's service very high but could not comment on the digital camera service because... here is an excerpt from his article... ""though last year we couldn't rate the company's camera service and support because we received too few responses on those measures"". Interesting. Maybe now he should.",neg,-0.05355555555555558,0.398,"['contact', 'customerservice', 'today', 'extremely', 'disappointed', 'customerservice', 'representative', 'rude', 'distant', 'helpful', 'two', 'canon', 'camera', 'first', 'time', 'contact', 'cust', 'service', 'read', 'article', 'mark', 'sullivan', 'rat', 'canon', 'service', 'high', 'could', 'comment', 'digital', 'camera', 'service', 'excerpt', 'article', 'though', 'last', 'year', 'could', 'rate', 'company', 'camera', 'service', 'support', 'receive', 'response', 'measure', 'interest', 'maybe']"
270,271,2012-04-13 00:21:00,"Dear All,
I have a serious quality problem with Canon Pixma IP4850 printer from the beginning of first use. I couldn't solve this problem for three months.

I bought a Canon Pixma IP4850 printer from your authorized seller Bimeks Forum in Izmir (Turkey) with two years warranty, but from the beginning of first use there is an unacceptable vertical line (distortion) for about 1 cm thickness at the right side of each paper.

I sent the product to the Canon Technical Service (Servus; www.servus.com.tr) two times for changing with the new one. At the first time they told me that there was no problem and send me back without doing nothing. It takes one month long, then I sent it back again second times. They told me that it was repaired. It takes another one month long again too. Then I called the customer support of Servus and I told them I couldn't accept this repaired product. I bought it as a new and from the beginning of first use there is a problem, so I need a new one. Then they told me that your request would be considered within 3-5 days, but nobody has contacted with me. Now they are telling to me that there is no problem with your printer and they changed their system record (60099024) from ""repaired"" to ""delivered"". They told me that your printer was not repaired. This status can be checked from the internet (www.yaziciminnesivar.com) The product is still waiting in the store (Bimeks) now.

As a result, This kind of behaviors are not well-intentioned. Canon Customer Service in Turkey is not deserved to be a part of Canon brand. Canon brand and customers are damaging such a this kind of behaviors.

Thanks,",neg,0.13432359307359307,0.37496753246753245,"['dear', 'serious', 'quality', 'problem', 'canon', 'pixma', 'printer', 'begin', 'first', 'use', 'could', 'solve', 'problem', 'three', 'month', 'bought', 'canon', 'pixma', 'printer', 'authorize', 'seller', 'bimeks', 'forum', 'izmir', 'turkey', 'two', 'year', 'warranty', 'begin', 'first', 'use', 'unacceptable', 'vertical', 'line', 'distortion', 'cm', 'thickness', 'right', 'side', 'paper', 'sent', 'product', 'canon', 'technical', 'service', 'servus', 'wwwservuscomtr', 'two', 'time', 'change', 'new', 'one', 'first', 'time', 'told', 'problem', 'send', 'back', 'without', 'nothing', 'take', 'one', 'month', 'long', 'sent', 'back', 'second', 'time', 'told', 'repair', 'take', 'another', 'one', 'month', 'long', 'call', 'customer', 'support', 'servus', 'told', 'could', 'accept', 'repair', 'product', 'bought', 'new', 'begin', 'first', 'use', 'problem', 'need', 'new', 'one', 'told', 'request', 'would', 'consider', 'within', 'day', 'nobody', 'contact', 'tell', 'problem', 'printer', 'change', 'system', 'record', 'repair', 'deliver', 'told', 'printer', 'repair', 'status', 'checked', 'internet', 'wwwyaziciminnesivarcom', 'product', 'still', 'wait', 'store', 'bimeks', 'result', 'kind', 'behavior', 'wellintentioned', 'canon', 'customerservice', 'turkey', 'deserve', 'part', 'canon', 'brand', 'canon', 'brand', 'customer', 'damage', 'kind', 'behavior', 'thanks']"
271,272,2012-04-07 10:22:00,"TO, DATE: - 07/04/2012
CANON


I Mr. Hitesh Chevli Customer of “CANON PSA 2200” with Serial No. :- 428064034106 wants to lets you know that I had bought this camera on 01/04/2012 and I complained regarding the blurring of images captured to the Canon shop from where I had purchased the camera via telephonic conversation and they wants view the captured images and so for them I again visited the Canon showroom on 06/04/2012 situated at Rahul Raj Mall, Piplod, Surat – Gujarat. And they viewed the image with conformation that “They are Getting Blurred”.

I want canon to be known that I had bought 14 MP PSA 2200 Camera for better resolution and better picture quality but I am very unsatisfied with the results provided to me by this camera. “Canon is not fulfilling the promises done about the picture quality and resolution”. I do have another piece of canon which is 7.1 MP Canon Power Shot A470 which provide the Excellent images when ever captured and also with finest details and clarity which is not seen to me in newly bought piece so if I won’t be able to get better picture then my old cam then what’s the reason for me to buy the new cam its totally hopeless and I am very unsatisfied by PSA 2200.

I am sending you the pic’s captured by both the camera’s at the same time and place with same vision in front of camera and also without any extra lightening and all so “lets the pictures speaks the truth” You can compare both of them as you wish even you can compare them by zooming them to the full extent into your PC and let me get known kind heartedly about the best one in both…..

Also I am sending you the “Voice Recording” for the conversation held between your employ and me regarding the fault is concern you can hear this conversation and hear the kind of speech and words used by your employ when we talked regarding the fault and he told us that he can’t do the Cash Back as per company’s policies and want us to keep the camera with him for “ 3 Long Days ” and your employ want my Brand new camera to be screwed to search where the problem actually is…..???

Basically I don’t want my new cam to be screwed for unnecessary reason because I had bought this camera after spending 5330/- Rupees. “I want better Replacement as per my choice and functions or otherwise I want Cash back” do what so ever seems to be better for you.

I also wants canon to know that the basic comparison of picture quality, sharpness, resolution, colors, contrast was being compared with no other brand then canon itself.

So what is want is to give me “CASHBACK” so that I can prefer some other brands (i.e. Nikon/Sony) so that I can get the quality what I want.

And also your employs doesn’t have any sense to talk with the customer regarding the fault is concern and they doesn’t provide the qualitative feedback for the genuine reason.

I want you to hear the recorded conversation which was recorded at canon shop on 07/04/2012 at 7:30 pm to 8:00 pm. & the person in conversation are Hitesh Chevli (Customer) and your employ Sunil Sonar (Owner/Employ….???). And he also refused to provide a written sheet for not giving the Cash Back also when we asked him to provide the mail id of some concerned person he immediately refused to give their ID and Phone No.

Basically he doesn’t want us to write our query to you b’coz he’s really afraid…..!!!
Your employ also challenged us to fight against the company’s premises.
If my Problem is not solved within 2 big days I’ll definitely forward this conversation and mail to “Media” and also provide Canon to have the best publicity ever being done by Canon itself.

I don’t know whether this publicity will be afforded by canon or not…..!!!

I want you to contact me on my phone no. : +91 9228121587 as soon as possible. I am writing this letter and sending you the attachment on the same day night around 11:00 pm to know whether company’s employ are reading mails or their mail id’s are just for showing that we solve problems but basically it’s all fake and unrealistic & simple terms of fooling the Genuine Customers for unwanted reasons….!!!

I am eagerly waiting for your call…..!!!

Warm Regards,
-Hitesh Chevli.",neg,0.20794850096711798,0.413836695219674,"['date', 'canon', 'mr', 'hitesh', 'chevli', 'customer', 'canon', 'psa', 'serial', 'want', 'let', 'know', 'bought', 'camera', 'complain', 'regard', 'blurring', 'image', 'capture', 'canon', 'shop', 'purchase', 'camera', 'via', 'telephonic', 'conversation', 'want', 'view', 'capture', 'image', 'visit', 'canon', 'showroom', 'situate', 'rahul', 'raj', 'mall', 'piplod', 'surat', '–', 'gujarat', 'view', 'image', 'conformation', 'get', 'blur', 'want', 'canon', 'know', 'bought', 'mp', 'psa', 'camera', 'well', 'resolution', 'well', 'picture', 'quality', 'unsatisfied', 'result', 'provide', 'camera', 'canon', 'fulfil', 'promise', 'do', 'picture', 'quality', 'resolution', 'another', 'piece', 'canon', 'mp', 'canon', 'power', 'shot', 'provide', 'excellent', 'image', 'ever', 'capture', 'also', 'fine', 'detail', 'clarity', 'see', 'newly', 'bought', 'piece', '’ t', 'able', 'well', 'picture', 'old', 'cam', '’ s', 'reason', 'buy', 'new', 'cam', 'totally', 'hopeless', 'unsatisfied', 'psa', 'send', 'pic', '’ s', 'capture', 'camera', '’ s', 'time', 'place', 'vision', 'front', 'camera', 'also', 'without', 'extra', 'lighten', 'let', 'picture', 'speaks', 'truth', 'compare', 'wish', 'even', 'compare', 'zoom', 'full', 'extent', 'pc', 'let', 'know', 'kind', 'heartedly', 'best', 'one', 'both…', 'also', 'send', 'voice', 'record', 'conversation', 'held', 'employ', 'regard', 'fault', 'concern', 'hear', 'conversation', 'hear', 'kind', 'speech', 'word', 'use', 'employ', 'talk', 'regard', 'fault', 'told', 'u', '’ t', 'cash', 'back', 'per', 'company', '’ s', 'policy', 'want', 'u', 'keep', 'camera', 'long', 'day', 'employ', 'want', 'brand', 'new', 'camera', 'screw', 'search', 'problem', 'actually', 'is…', 'basically', '’ t', 'want', 'new', 'cam', 'screw', 'unnecessary', 'reason', 'bought', 'camera', 'spending', 'rupee', 'want', 'well', 'replacement', 'per', 'choice', 'function', 'otherwise', 'want', 'cash', 'back', 'ever', 'seem', 'well', 'also', 'want', 'canon', 'know', 'basic', 'comparison', 'picture', 'quality', 'sharpness', 'resolution', 'color', 'contrast', 'compare', 'brand', 'canon', 'want', 'give', 'cashback', 'prefer', 'brand', 'ie', 'nikonsony', 'quality', 'want', 'also', 'employ', '’ t', 'sense', 'talk', 'customer', 'regard', 'fault', 'concern', '’ t', 'provide', 'qualitative', 'feedback', 'genuine', 'reason', 'want', 'hear', 'record', 'conversation', 'record', 'canon', 'shop', 'pm', 'pm', 'person', 'conversation', 'hitesh', 'chevli', 'customer', 'employ', 'sunil', 'sonar', 'owneremploy…', 'also', 'refuse', 'provide', 'write', 'sheet', 'give', 'cash', 'back', 'also', 'ask', 'provide', 'mail', 'id', 'concerned', 'person', 'immediately', 'refuse', 'give', 'id', 'phone', 'basically', '’ t', 'want', 'u', 'write', 'query', 'b', '’', 'coz', '’ s', 'really', 'afraid…', 'employ', 'also', 'challenged', 'u', 'fight', 'company', '’ s', 'premise', 'problem', 'solve', 'within', 'big', 'day', '’', 'definitely', 'forward', 'conversation', 'mail', 'medium', 'also', 'provide', 'canon', 'best', 'publicity', 'ever', 'do', 'canon', '’ t', 'know', 'whether', 'publicity', 'afford', 'canon', 'not…', 'want', 'contact', 'phone', 'soon', 'possible', 'write', 'letter', 'send', 'attachment', 'day', 'night', 'around', 'pm', 'know', 'whether', 'company', '’ s', 'employ', 'reading', 'mail', 'mail', 'id', '’ s', 'show', 'solve', 'problem', 'basically', '’ s', 'fake', 'unrealistic', 'simple', 'term', 'fooling', 'genuine', 'customer', 'unwanted', 'reasons…', 'eagerly', 'wait', 'call…', 'warm', 'regard', 'hitesh', 'chevli']"
272,273,2012-03-25 08:22:00,"I have Canon S100 got Lense error during taking shots. Taken to Service Center MBK and was told that I must pay 8000 baht for replacement of lense (not even take a look at what is wrong with it) and later I ask to take to just a look before give answer. The Second answer was still has to replace and also you do not has warrantee!? it made me think that I really should not buy a warrantee product just get from street because Canon will always blame all problems on customer falts with very limited warranty it is very sad that I have this camera for just a few weeks. Also just incident I met another customer (French) has the same problems and been treated the same way but worse that he bought it second time same model but only last for 2 days before the second one broken. Well I never has problem with any Canon product thats why I never experience Canon Service, now I know, never to buy from Canon Shop.",neg,-0.11904761904761904,0.27374338624338623,"['canon', 'get', 'lense', 'error', 'take', 'shot', 'take', 'service', 'center', 'mbk', 'told', 'must', 'pay', 'baht', 'replacement', 'lense', 'even', 'take', 'look', 'wrong', 'later', 'ask', 'take', 'look', 'give', 'answer', 'second', 'answer', 'still', 'replace', 'also', 'warrantee', 'make', 'think', 'really', 'buy', 'warrantee', 'product', 'street', 'canon', 'always', 'blame', 'problem', 'customer', 'falts', 'limited', 'warranty', 'sad', 'camera', 'week', 'also', 'incident', 'met', 'another', 'customer', 'french', 'problem', 'treat', 'way', 'bad', 'bought', 'second', 'time', 'model', 'last', 'day', 'second', 'one', 'broken', 'well', 'never', 'problem', 'canon', 'product', 'thats', 'never', 'experience', 'canon', 'service', 'know', 'never', 'buy', 'canon', 'shop']"
273,274,2012-03-17 05:52:00,"Canon is one of the most iron-fisted of any company I have dealt with in over 25 years of business. They are completely insensitive to small business. They will add unjustified and fictional fees to a customer account on short notice then turn it over to collection. They are not worthy of any good support by customers, banks or the business community. They need a complete overhaul in order to save the good name of the Canon camera-lens upon which the company was first based. Canon, save yourself by coming clean. And, oh, by the way, your rep in Montreal who says ""the recession is over"" and that busiensses have lots of money, WAKE UP!",neg,0.2174242424242424,0.4984848484848485,"['canon', 'one', 'ironfisted', 'company', 'dealt', 'year', 'business', 'completely', 'insensitive', 'small', 'business', 'add', 'unjustified', 'fictional', 'fee', 'customer', 'account', 'short', 'notice', 'turn', 'collection', 'worthy', 'good', 'support', 'customer', 'bank', 'business', 'community', 'need', 'complete', 'overhaul', 'order', 'save', 'good', 'name', 'canon', 'cameralens', 'upon', 'company', 'first', 'base', 'canon', 'save', 'come', 'clean', 'oh', 'way', 'rep', 'montreal', 'say', 'recession', 'busiensses', 'lot', 'money', 'wake']"
299,300,2021-11-16 20:43:00,"Canon has among the BEST customer service I have ever dealt with! For one, since they are based in the US, their workers are all fluent in English and technical terminology, and shipping times are fast. Their products also tend to be very reliable, so I have rarely ever needed to call them, but when I HAVE, they have taken care of issues instantly.

For example, I had some questions about my camera and its body handling. As I called, the customer service agent had the same camera in his hands, and he walked me through each thing he was doing and had me replicate it.

Second, we purchased a laser printer that was making a weird noise. We called a few months later and they replaced it with a refurbished model. That one was also making the noise, so they gave us a brand new one after they connected us with a senior team!

They are also very easy to reach via phone or email, and all responses are kind and professional. Have never had a single negative experience with Canon!",pos,0.11040885040885041,0.39780543530543533,"['canon', 'among', 'best', 'customerservice', 'ever', 'dealt', 'one', 'since', 'base', 'u', 'worker', 'fluent', 'english', 'technical', 'terminology', 'shipping', 'time', 'fast', 'product', 'also', 'tend', 'reliable', 'rarely', 'ever', 'need', 'call', 'take', 'care', 'issue', 'instantly', 'example', 'question', 'camera', 'body', 'handle', 'call', 'customerservice', 'agent', 'camera', 'hand', 'walk', 'thing', 'replicate', 'second', 'purchase', 'laser', 'printer', 'make', 'weird', 'noise', 'call', 'month', 'later', 'replace', 'refurbish', 'model', 'one', 'also', 'make', 'noise', 'give', 'u', 'brand', 'new', 'one', 'connect', 'u', 'senior', 'team', 'also', 'easy', 'reach', 'via', 'phone', 'email', 'response', 'kind', 'professional', 'never', 'single', 'negative', 'experience', 'canon']"
300,301,2021-10-22 07:49:00,"Janet really helped me solve my printing issue - very nice, friendly, professional and helpful. She stayed with me on the phone until everything was solved.",pos,0.36375,0.45,"['janet', 'really', 'help', 'solve', 'printing', 'issue', 'nice', 'friendly', 'professional', 'helpful', 'stayed', 'phone', 'everything', 'solve']"
301,302,2021-06-15 17:15:00,I'd like to thank Tamika in Customer service as well as the various other service departments she provides customer support i.e. video cameras and binoculars. Tamika took the time out to help me register my online purchase through another vendor so that I could receive assistance by the technical support department to set up my all-in-one printer device. kudos for Tamika! Thank you for making my experience delightful. Keep up the good customer support.,pos,0.315,0.515,"['d', 'like', 'thank', 'tamika', 'customer', 'service', 'well', 'various', 'service', 'department', 'provide', 'customer', 'support', 'ie', 'video', 'camera', 'binoculars', 'tamika', 'take', 'time', 'help', 'register', 'online', 'purchase', 'another', 'vendor', 'could', 'receive', 'assistance', 'technicalsupport', 'department', 'setup', 'allinone', 'printer', 'device', 'kudos', 'tamika', 'thankyou', 'make', 'experience', 'delightful', 'keep', 'good', 'customer', 'support']"
302,303,2020-12-08 19:49:00,"I needed assistance on how to update my camera ? (1DX Mk II) . I truly appreciate the technical support I received from Mr Jim C.
He was very knowledgeable and helpful to my needs ,I give him a %100 rating .
I thank him for all his heard work , patients and time.",pos,0.1,0.2,"['need', 'assistance', 'update', 'camera', 'mk', 'ii', 'truly', 'appreciate', 'technicalsupport', 'receive', 'mr', 'jim', 'c', 'knowledgeable', 'helpful', 'need', 'give', 'rating', 'thank', 'heard', 'work', 'patient', 'time']"
303,304,2020-06-04 09:24:00,"I had a tough time after buying a new Canon printer, called their customer support and spoke to Rania, she was incredible after 20 mins, she got me going.",pos,0.21582491582491584,0.7292929292929293,"['tough', 'time', 'buying', 'new', 'canon', 'printer', 'call', 'customer', 'support', 'spoke', 'rania', 'incredible', 'min', 'get', 'go']"
304,305,2019-12-03 07:55:00,"I needed help with scanning a document on Canon Printer Ts6120. I spoke to George and he was so knowledgeable, patient and kind.

He resolved my issue and I can't tell you how hard it is to get professional customer service. He was superb.



Just had to tell you what a Wonderful Job that George did.",pos,0.48166666666666663,0.7083333333333334,"['need', 'help', 'scan', 'document', 'canon', 'printer', 'spoke', 'george', 'knowledgeable', 'patient', 'kind', 'resolve', 'issue', 'cant', 'tell', 'hard', 'professional', 'customerservice', 'superb', 'tell', 'wonderful', 'job', 'george']"
305,306,2019-10-15 17:10:00,"I just punched a Canon printer and I had some questions about getting better color and another problem. Barbara Station 237
She was not only completely knowledgeable about my problem but also extremely patient and stayed with until I understood what to do. She was very kind in helping me fix both my problems . I already really liked Canon printers but she made me want to keep buying your products because of the great service he gave me. She is definitely is an asset to your company.",pos,0.33187500000000003,0.74375,"['punch', 'canon', 'printer', 'question', 'get', 'well', 'color', 'another', 'problem', 'barbara', 'station', 'completely', 'knowledgeable', 'problem', 'also', 'extremely', 'patient', 'stayed', 'understood', 'kind', 'help', 'fix', 'problem', 'already', 'really', 'like', 'canon', 'printer', 'make', 'want', 'keep', 'buying', 'product', 'great', 'service', 'give', 'definitely', 'anasset', 'company']"
