,Index,Company,Review,Date,Rating,Polarity,Subjectivity,Lemmas,Topic_words,Topic_number
249,2530,canon,"Review written by Sherrielee.johnson@gmail.com.

I would like to compliment CUSTOMER SERVICE REPRESENTATIVE, MEGHA for excellent service that was professional, friendly, seamlessly efficient, easy to talk to and who sorted my problem the first time and provided me with extra solutions through an alternative method in case any issues had to occur. Im extremely happy, if this is what i pay for then its money well spent!!!! Please give me feedback once Megha receives this compliment!",2021-10-30 12:15:00,pos,0.30590639467592595,0.45185185185185195,"['review', 'write', 'sherrieleejohnson', 'gmailcom', 'would', 'like', 'compliment', 'customer', 'service', 'representative', 'megha', 'excellent', 'service', 'professional', 'friendly', 'seamlessly', 'efficient', 'easy', 'talk', 'sort', 'problem', 'first', 'time', 'provide', 'extra', 'solution', 'alternative', 'method', 'case', 'issue', 'occur', 'im', 'extremely', 'happy', 'pay', 'money', 'well', 'spent', 'please', 'give', 'feedback', 'megha', 'receives', 'compliment']","customerservice, customer, happen, service, always, would, please, excellent, ve, one",14.0
250,2531,canon,Nothing but praise for the gal on the phone she was superb,2021-07-06 13:27:00,pos,1.0,1.0,"['nothing', 'praise', 'gal', 'phone', 'superb']","service, customer, call, know, wait, say, problem, help, movie, cancel",3.0
251,2532,canon,"U-Verse raising the bills was why I Came to Netflix, but ""Daredevil"" is why I've been Crazy Recommending your Service to Everyone!!

MORE Daredevil!

SOON!!

Thanks.",2016-08-22 19:13:00,pos,0.07968750000000001,0.5333333333333333,"['uverse', 'raise', 'bill', 'come', 'daredevil', 've', 'crazy', 'recommend', 'service', 'everyone', 'daredevil', 'soon', 'thanks']","movie, watch, would, call, go, see, time, like, use, take",6.0
252,2533,canon,"Netflix has just added the most wonderful large
selection of Classic TV Shows. I am thrilled. Thank You for the incredible service you provide in entertainment.",2016-07-18 12:06:00,pos,0.5634920634920635,0.6158730158730158,"['add', 'wonderful', 'large', 'selection', 'classic', 'tv', 'show', 'thrill', 'thank', 'incredible', 'service', 'provide', 'entertainment']","service, time, customer, account, new, show, use, like, would, keep",4.0
253,2534,canon,"I love, love love Netflix. Not a complaint but suggestion. We need more Orange is the new Black. I am finished the season already. Wish it could come out every 6 months. .",2016-06-20 13:20:00,pos,0.3028138528138528,0.48398268398268396,"['love', 'love', 'love', 'complaint', 'suggestion', 'need', 'orange', 'new', 'black', 'finish', 'season', 'already', 'wish', 'could', 'come', 'every', 'month']","service, time, customer, account, new, show, use, like, would, keep",4.0
254,2535,canon,I've contacted netflix customer service via chat twice and had nothing but amazing friendly fast service! Issues resolved in one session only and the chat reps were very positive and didn't sound like the typical droids that are out on every website these days.,2016-05-17 14:28:00,pos,0.2505411255411255,0.6584415584415585,"['ve', 'contact', 'customerservice', 'via', 'chat', 'twice', 'nothing', 'amaze', 'friendly', 'fast', 'service', 'issue', 'resolve', 'one', 'session', 'chat', 'rep', 'positive', 'sound', 'like', 'typical', 'droids', 'every', 'website', 'day']","account, day, take, dvd, email, cancel, customer, customerservice, say, charge",1.0
255,2536,canon,"They processed my refund very quickly, and they didnt even have to! It was my mistake and they went ahead and gave me my money back anyway!",2016-04-16 16:16:00,pos,0.27083333333333337,0.325,"['process', 'refund', 'quickly', 'didnt', 'even', 'mistake', 'go', 'ahead', 'give', 'money', 'back', 'anyway']","account, day, take, dvd, email, cancel, customer, customerservice, say, charge",1.0
256,2537,canon,"Please install a tv guardian for families who do not use profanity. I enjoy watching movies, but I can't watch them if they are word or the GD words. Please take in consideration most people don't talk like this. Please reply Joey",2016-04-05 17:57:00,pos,0.45,0.5,"['please', 'install', 'tv', 'guardian', 'family', 'use', 'profanity', 'enjoy', 'watch', 'movie', 'cant', 'watch', 'word', 'gd', 'word', 'please', 'take', 'consideration', 'people', 'talk', 'like', 'please', 'reply', 'joey']","movie, watch, would, call, go, see, time, like, use, take",6.0
257,2538,canon,"Our Netflix service was unavailable for several days. After trying to solve the situation on my own, I called the Tech Support number and was connected with Justin who was extremely helpful and was able to help me reconnect to the Netflix channel. Unfortunately, we got disconnected on the telephone while he was helping me, but I was far enough into the procedure to finish the procedure and am happy to say that we are once again able to watch the wonderful movie and television selections that Netflix offers. Thank you to Justin.",2016-03-07 12:44:00,pos,0.27045454545454545,0.7045454545454546,"['service', 'unavailable', 'several', 'day', 'try', 'solve', 'situation', 'call', 'tech', 'support', 'number', 'connect', 'justin', 'extremely', 'helpful', 'able', 'help', 'reconnect', 'channel', 'unfortunately', 'get', 'disconnect', 'telephone', 'help', 'far', 'enough', 'procedure', 'finish', 'procedure', 'happy', 'say', 'able', 'watch', 'wonderful', 'movie', 'television', 'selection', 'offer', 'thank', 'justin']","movie, back, service, time, month, dvd, one, call, get, good",5.0
258,2539,canon,I am highly satisfied with customer service. I just love netflix. My wife uses it all the time and I watch it with her.,2016-02-29 11:16:00,pos,0.5,0.8,"['highly', 'satisfied', 'customerservice', 'love', 'wife', 'us', 'time', 'watch']","customerservice, call, get, dvd, thank, problem, one, want, year, movie",8.0
259,2540,canon,"I've been a Netflix subscriber for 8 years. I had a contact with Netflix customer service tech support tonight, the second time I have had need for tech support in past 4 months. In both instances, I was shocked by the extremely high quality of their tech support. In an age when ""customer service"" is a very poorly understood concept, Netflix tech support greatly exceeded my expectations. The tech support guy tonight, Zachary, solved my problem within 10 minutes. I don't recall the name of the support guy 4 months ago but he was equally brilliant, helpful and customer oriented.

Whatever else may be said about Netflix as a corporation-- their billing practices, their industry affiliations, whatever-- I can say with out a doubt their tech support is TOP Notch, Grade A, Blue Ribbon, top shelf. In the 2 interactions I have had with them; I can say that the staff is extremely competent, professional, intelligent, professional, courteous, and most important... they SOLVED MY PROBLEM. In both instances the problem was NOT a Netflix-caused problem. But they solved it anyway, to help me enjoy their service.

These employees won't last long. They are too intelligent, competent and skilled to last long in tech support. Pretty soon they will move on to positions that are better compensated, which they richly deserve.

I just wish the Netflix tech support management would be hired as consultants to many many many many other enterprises.

Health insurance companies would be a great start.",2016-01-21 19:57:00,pos,0.3026470588235295,0.5400490196078431,"['ve', 'subscriber', 'year', 'contact', 'customerservice', 'techsupport', 'tonight', 'second', 'time', 'need', 'techsupport', 'past', 'month', 'instance', 'shock', 'extremely', 'high', 'quality', 'techsupport', 'age', 'customerservice', 'poorly', 'understood', 'concept', 'techsupport', 'greatly', 'exceed', 'expectation', 'techsupport', 'guy', 'tonight', 'zachary', 'solve', 'problem', 'within', 'minute', 'recall', 'name', 'support', 'guy', 'month', 'ago', 'equally', 'brilliant', 'helpful', 'customer', 'orient', 'whatever', 'else', 'may', 'say', 'corporation', 'billing', 'practice', 'industry', 'affiliation', 'whatever', 'say', 'doubt', 'techsupport', 'top', 'notch', 'grade', 'blue', 'ribbon', 'top', 'shelf', 'interaction', 'say', 'staff', 'extremely', 'competent', 'professional', 'intelligent', 'professional', 'courteous', 'important', 'solve', 'problem', 'instance', 'problem', 'netflixcaused', 'problem', 'solve', 'anyway', 'help', 'enjoy', 'service', 'employee', 'wont', 'last', 'long', 'intelligent', 'competent', 'skilled', 'last', 'long', 'techsupport', 'pretty', 'soon', 'move', 'position', 'well', 'compensate', 'richly', 'deserve', 'wish', 'techsupport', 'management', 'would', 'hire', 'consultant', 'many', 'many', 'many', 'many', 'enterprise', 'health', 'insurance', 'company', 'would', 'great', 'start']","service, problem, movie, call, time, customerservice, work, say, use, would",2.0
260,2541,canon,"Would be nice to be able to email someone there. I have been experiencing the ""because you watched...."" Rows to much. I have had days that all the rows have said that. Don't want to watch documentary's or TV shows all the time. What happened to the different categories (like horror, comedy, ect.). I am using an older roku Lt and I can't switch different users would be nice to be able to. If there was an update or upgrade for the roku Lt that would take care of switching different users and able to go to different categories that would be great. Thank you for your time.



User name",2015-12-19 22:36:00,pos,0.2974358974358975,0.5814102564102563,"['would', 'nice', 'beable', 'email', 'someone', 'experience', 'watch', 'row', 'much', 'day', 'row', 'say', 'want', 'watch', 'documentary', 'tv', 'show', 'time', 'happen', 'different', 'category', 'like', 'horror', 'comedy', 'ect', 'use', 'old', 'roku', 'lt', 'cant', 'switch', 'different', 'user', 'would', 'nice', 'beable', 'update', 'upgrade', 'roku', 'lt', 'would', 'take', 'care', 'switch', 'different', 'user', 'able', 'go', 'different', 'category', 'would', 'great', 'thank', 'time', 'user', 'name']","movie, watch, would, call, go, see, time, like, use, take",6.0
261,2542,canon,"I've never had a single problem with Netflix in the 8 years I've used the service. Back in the days that I was getting DVDs, if there was a problem, they fixed it immediately, often sending out an additional DVD to replace a scratched one while I had my limit in hand. Since going 100% to streaming, I've been nothing but pleased with the service. I have used it on 3 Macs, 2 PCs, Roku, PS3 and my iPhone, and have never once had to call customer service for any problem.",2015-10-19 15:22:00,pos,0.13214285714285715,0.35357142857142854,"['ve', 'never', 'single', 'problem', 'year', 've', 'use', 'service', 'back', 'day', 'get', 'dvd', 'problem', 'fix', 'immediately', 'often', 'send', 'additional', 'dvd', 'replace', 'scratch', 'one', 'limit', 'hand', 'since', 'go', 'stream', 've', 'nothing', 'pleased', 'service', 'use', 'mac', 'pc', 'roku', 'iphone', 'never', 'call', 'customerservice', 'problem']","customerservice, call, get, dvd, thank, problem, one, want, year, movie",8.0
262,2543,canon,"I just had the best experience with Netflix customer service! I have to say I was blown away how easy it was to: 1. Get in touch with them with no waiting. 2. Have my problem solved instantly. 3. Very polite and easy to please Employees. Yay! I was dreading the phone call. Usually I write to complain about a company, so I think its only fair to praise a company when they offer great customer service, which is so rare these days.",2015-09-28 12:09:00,pos,0.41388888888888886,0.6740740740740742,"['best', 'experience', 'customerservice', 'say', 'blown', 'away', 'easy', 'touch', 'wait', 'problem', 'solve', 'instantly', 'polite', 'easy', 'please', 'employee', 'yay', 'dread', 'phone', 'call', 'usually', 'write', 'complain', 'company', 'think', 'fair', 'praise', 'company', 'offer', 'great', 'customerservice', 'rare', 'day']","customerservice, number, support, phone, contact, customer, think, easy, seem, anyone",15.0
263,2544,canon,The netflix customer service team never fails to put a smile on my face! They are friendly and can always help me with my issues,2015-09-27 06:37:00,pos,0.3333333333333333,0.3,"['customerservice', 'team', 'never', 'fails', 'put', 'smile', 'face', 'friendly', 'always', 'help', 'issue']","month, call, account, would, charge, customerservice, problem, company, one, movie",13.0
264,2545,canon,I have no problem with Netflix except that I would like more movies to be added to the instant play! Movies like The Sound of Music! It would be great if it was an instant play!,2015-09-24 22:05:00,pos,0.36,0.5966666666666666,"['problem', 'except', 'would', 'like', 'movie', 'add', 'instant', 'play', 'movie', 'like', 'sound', 'music', 'would', 'great', 'instant', 'play']","would, pay, tv, account, ve, good, could, bad, every, movie",0.0
265,2546,canon,"My experience with Netflix has been 100% positive, in fact I'm sort of amazed how quickly they get the DVDs to me. How do they do that??? I live in the boondocks, for sure. In all matters they've been quite helpful and understanding, and a couple of my local pals agree. And the price is right. What more do people want nowadays?",2015-09-24 16:30:00,pos,0.2832405689548546,0.4957225314368171,"['experience', 'positive', 'fact', 'sort', 'amaze', 'quickly', 'dvd', 'live', 'boondocks', 'sure', 'matter', 've', 'quite', 'helpful', 'understand', 'couple', 'local', 'pal', 'agree', 'price', 'right', 'people', 'want', 'nowadays']","month, call, account, would, charge, customerservice, problem, company, one, movie",13.0
266,2547,canon,Outstanding. I was put through to a customer service rep in less than 30 seconds. He was extremely helpful and business was taken care of quickly.,2015-09-17 07:35:00,pos,0.13541666666666669,0.6104166666666666,"['outstanding', 'put', 'customerservice', 'rep', 'lessthan', 'second', 'extremely', 'helpful', 'business', 'take', 'care', 'quickly']","account, call, password, take, change, helpful, fix, hour, say, device",10.0
267,2548,canon,"talked to someone called Liss on the netflix online chat help, she was very patient and helpful and managed to help me fix the problem. She explained all the technical stuff that I didnt understand and was very helpful! overall very good customer service",2015-07-19 14:13:00,pos,0.27199999999999996,0.296,"['talk', 'someone', 'call', 'li', 'online', 'chat', 'help', 'patient', 'helpful', 'manage', 'help', 'fix', 'problem', 'explain', 'technical', 'stuff', 'didnt', 'understand', 'helpful', 'overall', 'good', 'customerservice']","account, call, password, take, change, helpful, fix, hour, say, device",10.0
268,2549,canon,"You need more updated movies and not just the first sequel. We have seen all of what you have.I'm looking for even all sequel s to X files, all of army wives, etc.I can go to the library and get what I'm getting from you. I'm going to try it for a little longer and see if it changes.",2015-07-11 09:59:00,pos,0.1875,0.4444444444444444,"['need', 'update', 'movie', 'first', 'sequel', 'see', 'havei', 'look', 'even', 'sequel', 'x', 'file', 'army', 'wife', 'etci', 'go', 'library', 'get', 'go', 'try', 'little', 'longer', 'see', 'change']","movie, watch, would, call, go, see, time, like, use, take",6.0
269,2550,canon,"I just wanted to write to brag on NetFlix customer service agent ""Cesar"". I wrote in via chat about a problem I was having with the NetFlix app, and he quickly resolved that, but it caused an issue with Apple TV. Rather than simply saying his part was done & directing me to Apple TV help, he stayed online & chatted with me for the next hour & a half to resolve the Apple TV issue as well. Well done, NetFlix!",2015-07-05 06:42:00,pos,0.03125,0.255952380952381,"['want', 'write', 'brag', 'customerservice', 'agent', 'cesar', 'write', 'via', 'chat', 'problem', 'app', 'quickly', 'resolve', 'cause', 'issue', 'apple', 'tv', 'rather', 'simply', 'say', 'part', 'do', 'direct', 'apple', 'tv', 'help', 'stayed', 'online', 'chat', 'next', 'hour', 'half', 'resolve', 'apple', 'tv', 'issue', 'well', 'well', 'do']","month, call, account, would, charge, customerservice, problem, company, one, movie",13.0
270,2551,canon,"8.00-12.99+tax. A month.
Every other service moves their libraries too, or doesnt share.

10 years ago, I gave up on cable.
5 years ago, I picked up Netflix.
If I dont watch it in time, it may come back.
It may not. Depends on how selfish hollywood gets.
We should all share.

For 25 bucks at blockbuster you got unlimited dvds. Slowly they rolled out no fees.
Too late. They crumbled.

For the same price, you can get the mid level streaming and a dvd mailing service. Cancel and rejoin either anytime. Prepaid service.

Netflix ate blockbuster.your not going to find every movie you want. (Didnt get every movie you wanted everytime)
But there is a lot there.
Netflix will get it eventually.
Or another service wont share.

Netflix originals rock my world.
Marvel deals aplenty.

Netflix does everything it can to make it better, create content for everyone, and share.

Customer service is delightful. I was frustrated. I listened, it was fixed when I did what I needed to.
Educated me when I asked, or found my answer.
We tested a bit.
Turns out it was my connection.

When they are down, they post it at the help site. Honest.

I dont have to call often.
Get a good device. Smart tvs are clunky, wont get one again.regular hd tv is fine. Pick your picture quality.
Fire tv. Love it.


So in other words, they are getting better all the time.

Netflix for life.",2015-06-11 01:51:00,pos,0.1223893065998329,0.46351294903926493,"['month', 'every', 'service', 'move', 'library', 'doesnt', 'share', 'year', 'ago', 'give', 'cable', 'year', 'ago', 'picked', 'dont', 'watch', 'time', 'may', 'come', 'back', 'may', 'depends', 'selfish', 'hollywood', 'get', 'share', 'buck', 'blockbuster', 'get', 'unlimited', 'dvd', 'slowly', 'roll', 'fee', 'late', 'crumble', 'price', 'mid', 'level', 'stream', 'dvd', 'mail', 'service', 'cancel', 'rejoin', 'either', 'anytime', 'prepaid', 'service', 'ate', 'blockbusteryour', 'go', 'find', 'every', 'movie', 'want', 'didnt', 'every', 'movie', 'want', 'everytime', 'lot', 'eventually', 'another', 'service', 'wont', 'share', 'original', 'rock', 'world', 'marvel', 'deal', 'aplenty', 'everything', 'make', 'well', 'create', 'content', 'everyone', 'share', 'customer', 'service', 'delightful', 'frustrate', 'listen', 'fix', 'need', 'educate', 'ask', 'found', 'answer', 'test', 'bit', 'turn', 'connection', 'post', 'help', 'site', 'honest', 'dont', 'call', 'often', 'good', 'device', 'smart', 'tv', 'clunky', 'wont', 'one', 'againregular', 'hd', 'tv', 'fine', 'pick', 'picture', 'quality', 'fire', 'tv', 'love', 'word', 'get', 'well', 'time', 'life']","service, call, dvd, get, help, time, cancel, year, problem, customer",11.0
271,2552,canon,"I have no complaints about the service on Live Chat, but was terribly disappointed to find that I can't have subtitles on British programmes - apparently (if I understood correctly) because it would cost more. In Britain we have disability discrimination laws and subtitles for the hard of hearing should be available on all programmes. I was so happy with Netflix until I tried to watch British programmes, now I shall have to look into its competitors.",2015-05-24 11:22:00,pos,0.09385521885521886,0.449074074074074,"['complaint', 'service', 'live', 'chat', 'terribly', 'disappointed', 'find', 'cant', 'subtitle', 'british', 'programme', 'apparently', 'understood', 'correctly', 'would', 'cost', 'britain', 'disability', 'discrimination', 'law', 'subtitle', 'hard', 'hearing', 'available', 'programme', 'happy', 'try', 'watch', 'british', 'programme', 'shall', 'look', 'competitor']","service, time, customer, account, new, show, use, like, would, keep",4.0
272,2553,canon,Thank u Brandon for helping me get Netflix up and running,2015-04-28 17:23:00,pos,0.0,0.0,"['thank', 'brandon', 'help', 'run']","customerservice, call, get, dvd, thank, problem, one, want, year, movie",8.0
273,2554,canon,I was beyond furious when I called Netflix ready to cancel. I was caught off gaurd by the reps delightful intro and couldnt stop laughing. He was very patient and knowledgeable. Not only did did he fix my issue which wasnt even Netflixs fault but he made my day awesome. Thank you so much AWESOME SCOTT!!!!,2015-03-03 03:25:00,pos,0.5666666666666667,0.7999999999999999,"['beyond', 'furious', 'call', 'ready', 'cancel', 'caught', 'gaurd', 'rep', 'delightful', 'intro', 'couldnt', 'stop', 'laugh', 'patient', 'knowledgeable', 'fix', 'issue', 'wasnt', 'even', 'netflixs', 'fault', 'make', 'day', 'awesome', 'thank', 'much', 'awesome', 'scott']","customerservice, call, get, dvd, thank, problem, one, want, year, movie",8.0
274,2555,canon,I had a GREAT experience with Netflix's Help Center Live Chat. Totally unexpected (assumed it was an automatic response system - but it's not!). Bracken - shout out to you and helping me out completely. This person was able to help me out with my Netflix casting to Chromecast problems. I'm hoping the chat transcript comes through to my e-mail so I can post it and share for everyone to see. Problem was solve in under 5 minutes. Thanks again if anyone from Netflix is reading this!,2015-02-26 17:49:00,pos,0.2587662337662338,0.5107142857142858,"['great', 'experience', 'help', 'center', 'live', 'chat', 'totally', 'unexpected', 'assume', 'automatic', 'response', 'system', 'bracken', 'shout', 'help', 'completely', 'person', 'able', 'help', 'cast', 'chromecast', 'problem', 'hop', 'chat', 'transcript', 'come', 'email', 'post', 'share', 'everyone', 'see', 'problem', 'solve', 'minute', 'thanks', 'anyone', 'reading']","month, call, account, would, charge, customerservice, problem, company, one, movie",13.0
275,2556,canon,"I can generally resolve most of my tech problems, so my interaction with NetFlix support is limited to two calls. Each call was a pleasant experience, the support personnel were friendly and answered my questions immediately. I was shocked to find the my positive experiences were a rarity.",2015-02-09 00:47:00,pos,0.15916821273964135,0.5649969078540508,"['generally', 'resolve', 'tech', 'problem', 'interaction', 'support', 'limited', 'two', 'call', 'call', 'pleasant', 'experience', 'support', 'personnel', 'friendly', 'answer', 'question', 'immediately', 'shock', 'find', 'positive', 'experience', 'rarity']","month, call, account, would, charge, customerservice, problem, company, one, movie",13.0
276,2557,canon,Hands down best customer service I've ever dealt with. I forgot to cancel on the first and a couple days later did so. I went to chat to ask if there's any way I could be reimbursed since I canceled. No questions asked she immediately reimbursed me. She was so nice about it I was very shocked! Great company! Great service! Honestly I hope Netflix takes over cable companies. Mediacom charges 10x as much for 100 channels of crap. Netflix Keep doing what your doing!,2015-01-05 22:29:00,pos,0.2267676767676768,0.5747474747474748,"['hand', 'best', 'customerservice', 've', 'ever', 'dealt', 'forgot', 'cancel', 'first', 'couple', 'day', 'later', 'go', 'chat', 'ask', 'way', 'could', 'reimburse', 'since', 'cancel', 'question', 'ask', 'immediately', 'reimburse', 'nice', 'shock', 'great', 'company', 'great', 'service', 'honestly', 'hope', 'take', 'cable', 'company', 'mediacom', 'charge', 'much', 'channel', 'crap', 'keep']","time, problem, like, movie, customerservice, issue, call, watch, never, service",7.0
277,2558,canon,"look I'm a subscriber to Netflix my only thing some of the movies but you guys have some movies that been on there way too damn long I mean The Man in the Iron Mask I love that movie but you guys took it off after 2 to 3 weeks I mean white chicks hell how many months has that movie been on there. Robotech is another one didn't get to watch a single episode that's my fault for not watching it the time I saw it but I don't like when you guys get f@#ked up comments in I don't work for you but I love your service step your game up by the way if you going to put on Dredd make sure you show Judge Dredd Karl Urban was good but Stallone in the best and under the cherry moon was a good movie too just think about it...i once again love your service try to get newer ""movies step your game up.f**k the haters&#128515;&#128522;",2014-12-16 05:21:00,pos,0.19726890756302518,0.49871615312791784,"['look', 'subscriber', 'thing', 'movie', 'guy', 'movie', 'way', 'damn', 'long', 'mean', 'man', 'iron', 'mask', 'love', 'movie', 'guy', 'take', 'week', 'mean', 'white', 'chick', 'hell', 'many', 'month', 'movie', 'robotech', 'another', 'one', 'watch', 'single', 'episode', 'fault', 'watch', 'time', 'saw', 'like', 'guy', 'f', 'ked', 'comment', 'work', 'love', 'service', 'step', 'game', 'way', 'go', 'put', 'dredd', 'makesure', 'show', 'judge', 'dredd', 'karl', 'urban', 'good', 'stallone', 'best', 'cherry', 'moon', 'good', 'movie', 'think', 'love', 'service', 'try', 'newer', 'movie', 'step', 'game', 'upf', 'k', 'hater']","movie, back, service, time, month, dvd, one, call, get, good",5.0
278,2559,canon,"How many of those who complained really took the time to read the ""terms of use"" before signing up for Netflix..? NOT MANY
Netflix is a subscription based company which means they charge you every 30 days unless YOU cancel(just like a magazine)they will continue to charge you. It's funny that people who say they were charged for 2 years and didn't know? Netflix should NOT be accountable for you being irresponsible with YOUR MONEY! Also Netflix ONLY provides the(MOVIES)its not the company's fault your internet connection or device is not up to PAR. I've had Netflix for many years and never once had an issue with customer service or service. Great job NETFLIX!",2014-10-21 10:17:00,pos,0.2453125,0.58125,"['many', 'complain', 'really', 'take', 'time', 'read', 'term', 'use', 'signing', 'many', 'subscription', 'base', 'company', 'mean', 'charge', 'every', 'day', 'unless', 'cancel', 'like', 'magazine', 'continue', 'charge', 'funny', 'people', 'say', 'charge', 'year', 'know', 'accountable', 'irresponsible', 'money', 'also', 'provide', 'movie', 'company', 'fault', 'internet', 'connection', 'device', 'par', 've', 'many', 'year', 'never', 'issue', 'customerservice', 'service', 'great', 'job']","time, problem, like, movie, customerservice, issue, call, watch, never, service",7.0
279,2560,canon,"Netflix,
I would just like to say that your customer service was brillant. No only was the women that i was talking to lovely, but she was patient as our phone connection wasnt brillant! She managed to sort of out the problem i was having very quickly! As someone who works with customers, I can say that she has a very friendly voice that customers can trust!",2014-09-13 11:52:00,pos,0.4440104166666667,0.7625,"['would', 'like', 'say', 'customerservice', 'brillant', 'woman', 'talk', 'lovely', 'patient', 'phone', 'connection', 'wasnt', 'brillant', 'manage', 'sort', 'problem', 'quickly', 'someone', 'work', 'customer', 'say', 'friendly', 'voice', 'customer', 'trust']","account, day, take, dvd, email, cancel, customer, customerservice, say, charge",1.0
280,2561,canon,They did what geek squad couldnt. they fixed the problem (conection issues to internet(why i called geek squad) on both netflix and other websites.,2014-07-15 15:34:00,pos,-0.012499999999999997,0.2875,"['geek', 'squad', 'couldnt', 'fix', 'problem', 'conection', 'issue', 'internet', 'call', 'geek', 'squad', 'website']","service, call, dvd, get, help, time, cancel, year, problem, customer",11.0
281,2562,canon,I just got off the phone with customer service. My phone call was answered in about 30 seconds and I was greeted by a very pleasant and helpful man by the name of Tristen. He fixed my situation in not more than a minutes time and the conversation left me smiling and in an overall good mood. So I got his name again so I could take a minute to write this comment out as thanks for such a pleasant experience. The world we live in right now doesn't have enough of customer care employees like the gentleman I am referring to. Thank You again for such great service which is why I love being a netflix customer!,2014-06-21 11:05:00,pos,0.28558297258297255,0.4901587301587301,"['get', 'phone', 'customerservice', 'phone', 'call', 'answer', 'second', 'greet', 'pleasant', 'helpful', 'man', 'name', 'tristen', 'fix', 'situation', 'minute', 'time', 'conversation', 'left', 'smile', 'overall', 'good', 'mood', 'get', 'name', 'could', 'take', 'minute', 'write', 'comment', 'thanks', 'pleasant', 'experience', 'world', 'live', 'right', 'enough', 'customer', 'care', 'employee', 'like', 'gentleman', 'refer', 'thank', 'great', 'service', 'love', 'customer']","movie, watch, would, call, go, see, time, like, use, take",6.0
282,2563,canon,"I am furious that my daughters favorite show ""Trotro"" is no longer available... neither is ""Taratabong, Land of the Melodities""... she was to the point where those shows are the only ones that calmed her before bed and now BOTH OF THEM ARE GONE JUST OUT OF THE BLUE WITH NOW WARNING?! I ask her if she wanted to wtch trotro only to find myself in the center of a meltdown when i couldnt find it...the least Netflix could do is monitor our recemntly or as an email to I us if preferred shows are going to be removed. This is horrible cutomer service.... JUST HORRIBLE!!!",2014-06-04 19:42:00,pos,-0.16666666666666666,0.6666666666666666,"['furious', 'daughter', 'favorite', 'show', 'trotro', 'nolonger', 'available', 'neither', 'taratabong', 'land', 'melodities', 'point', 'show', 'one', 'calm', 'bed', 'go', 'blue', 'warn', 'ask', 'want', 'wtch', 'trotro', 'find', 'center', 'meltdown', 'couldnt', 'find', 'least', 'could', 'monitor', 'recemntly', 'email', 'u', 'prefer', 'show', 'go', 'remove', 'horrible', 'cutomer', 'service', 'horrible']","time, problem, like, movie, customerservice, issue, call, watch, never, service",7.0
283,2564,canon,"Netflix customer service is exemplary...always pleasant, knowledgeable, courteous, and helpful.",2014-05-28 04:43:00,pos,0.6666666666666666,0.9833333333333334,"['customerservice', 'exemplary', 'always', 'pleasant', 'knowledgeable', 'courteous', 'helpful']","problem, help, call, account, say, really, thank, movie, great, rep",12.0
284,2565,canon,"I just have to compliment your customer service. I am SO impressed !
Every time I call, the wait time is less than a minute and you have such friendly and knowledgable staff.!


You really have great employees and keep up the great work!
My account email address is brightangelhiker@aol.com.",2014-05-14 12:41:00,pos,0.4717261904761905,0.5380952380952381,"['compliment', 'customerservice', 'impressed', 'every', 'time', 'call', 'wait', 'time', 'lessthan', 'minute', 'friendly', 'knowledgable', 'staff', 'really', 'great', 'employee', 'keep', 'great', 'work', 'account', 'email', 'address', 'brightangelhiker', 'aolcom']","problem, help, call, account, say, really, thank, movie, great, rep",12.0
285,2566,canon,I have never talked to someone so nice in customer service support. I spoke to two different people and they were both exceptionaly nice. Very happy with netflix,2014-05-10 14:16:00,pos,0.55,0.9,"['never', 'talk', 'someone', 'nice', 'customerservice', 'support', 'spoke', 'two', 'different', 'people', 'exceptionaly', 'nice', 'happy']","customerservice, number, support, phone, contact, customer, think, easy, seem, anyone",15.0
286,2567,canon,"Geez. I forgot the expiration date on my credit card and we wanted to watch Gunsmoke. I mean literally, as soon as I hit the enter key and updated my credit card, the show started. Talk about fast. Thank you NetFlix.",2014-02-11 19:11:00,pos,-0.0375,0.7625000000000001,"['geez', 'forgot', 'expiration', 'date', 'creditcard', 'want', 'watch', 'gunsmoke', 'mean', 'literally', 'soon', 'hit', 'enter', 'key', 'update', 'creditcard', 'show', 'start', 'talk', 'fast', 'thank']","service, problem, movie, call, time, customerservice, work, say, use, would",2.0
287,2568,canon,"Please Add To Your Selections Some 70's And 80's Nightly Or Weekly Soap Opera Type Of Drama. Etc, Knots Landing, Dallas Series I Know I Would Like To Just Sit And Watch These Classics.

Thank You For Your Time
Gloria Hardin

Netflix Customer.",2014-02-10 11:27:00,pos,0.0,0.0,"['please', 'add', 'selection', 'nightly', 'weekly', 'soap', 'opera', 'type', 'drama', 'etc', 'knot', 'land', 'dallas', 'series', 'know', 'would', 'like', 'sit', 'watch', 'classic', 'thank', 'time', 'gloria', 'hardin', 'customer']","time, problem, like, movie, customerservice, issue, call, watch, never, service",7.0
